,title,company,location,salary,summary
138,newManagement Consultant - Logistics Operations (Retail/Consume...,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
139,"frog - Senior Programme Manager (Innovation, Strategy, & Des...",Capgemini Invent,London,,"You should have a well-honed aesthetic appreciation, and experience working with creative teams across a range of disciplines and deliverables."
140,frog - Midweight Product Designer,Capgemini Invent,London,,"Frog partners with customer-centric enterprises to drive sustainable growth, by building and orchestrating experiences at scale, while harnessing the power of…"
141,newDigital Marketing Specialist,Keyless Technologies,London,,Brainstorm new and creative growth strategies through digital marketing.Keyless zero-knowledge biometrics solution eliminates the need to store and manage…
142,Connectivity Developer - 4537,ION,Woking,,We are looking for technologists who are passionate about solving complex problems in creative and innovative ways to deliver time critical solutions to meet…
143,Mid Level Strategy Consultant,Kin + Carta,Hybrid remote in London,,Analytical - blending creative thinking with strong comprehension of different evidence and data sources.Experiment with the latest technology - Collaborating…
144,"Digital Marketing Manager, UK",Huma,Temporarily Remote in London,,"A creative and experimental mindset.We are looking for a commercially savvy marketer who can demonstrate creativity and flair, but who first and foremost has a…"
145,Management Consultant - Digital Trust & Security,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
146,CISO - Chief Information Security Officer (Mid-Senior Level),ERM Group,London,,A deep and fundamental technology heritage that will enable them to garner the respect of top security technologists as well as top leaders within the industry.
147,Project Director - Events,ICF,London,,"You’ll feed briefs into the wider agency and lead the response, and, subject to the project, continue to lead and oversee the project during its lifecycle…"
148,Commodities/Currencies/Emerging Markets Software Engineer -...,"JPMorgan Chase Bank, N.A.",London,,"Minimum of 2 years of professional experience developing in a modern programming language, preferably Python or similar languages."
149,CRM Assistant (Volunteer),Alliance to Feed the Earth in Disasters,Remote in London,,"The successful candidate must have some IT and digital skills but is not necessarily a technologist.You will play a supportive role in the visioning, designing…"
