,title,company,location,salary,summary
55,Sr. Product Designer - Design Systems,CommerceHub,"Los Angeles, CA+1 location",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
56,Senior UX Designer (Remote Capability),Viant,"Remote in Los Angeles, CA",,"3+ years of experience as a UX designer.In this role, you will be conducting user research and testing, developing wireframes and workflows based on user needs…"
57,Senior Product Designer,Science 37,"Remote in Los Angeles, CA",,"Mentor fellow designers, helping them to think more critically and strategically and improve their craft.The *Senior Product Designer* (UX) drives creative…"
58,newSr. Graphic Designer (Remote),Rescue Agency,"Remote in Los Angeles, CA 90028",,"A minimum of 5+ years working as a graphic designer in a similar environment preferred;We provide research, strategy, creative, production, web, traditional…"
59,Lead Product Designer,Aspiration Partners,"Remote in Los Angeles, CA",,"Mentor a team of designers and provide design direction based on team vision.The ideal candidate will be able to instill a strong design practice, influence…"
60,newSr. Graphic Designer (Remote),Rescue Agency,"Remote in Los Angeles, CA 90028",,"A minimum of 5+ years working as a graphic designer in a similar environment preferred;We provide research, strategy, creative, production, web, traditional…"
61,Lead Product Designer,Aspiration Partners,"Remote in Los Angeles, CA",,"Mentor a team of designers and provide design direction based on team vision.The ideal candidate will be able to instill a strong design practice, influence…"
62,"Staff Product Designer, Membership & Journey LOS ANGELES, CA...",Tonal,"Los Angeles, CA+1 location",,"Embody and establish best practices for the design team, acting as a mentor to fellow designers.Help other designers and teams cut through ambiguity, using…"
63,UI/UX Designer,Noxsolutions.com,"Los Angeles, CA",,"The UI/UX designer will work with a cross-functional team including Product Management, Business Development and Engineering to create and evolve our products…"
64,Production Designer,Centerfield,"Hybrid remote in Los Angeles, CA",,"Centerfield develops intelligent Big Data driven marketing and sales technology which drives more than two million sales each year for brands such as AT&T,…"
65,Senior UI/UX Designer,Advicent Solutions,"Los Angeles, CA 90001",,"InvestCloud (formerly Advicent), is searching for a Senior UX/UI Designer to work with our UX and agile product teams to design intuitive workflows and…"
66,Product Designer,XCLAIM,"Los Angeles, CA",,You’ll be responsible for designing the end-to-end success of initiatives that delight our customers and further XCLAIM’s vision to transform bankruptcy claims…
67,Lead UX Designer: Story & Product Immersion,Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,"UX designer with 5+ years of experience.Day to day you'll be working cross functionally with partners in design, engineering and product to research, define,…"
68,Experience Designer,Rios Inc,"Los Angeles, CA",,"The successful candidate will work to make an impact on the built environment through collaboration with internal and external teams of architects, landscape…"
69,Senior Product Designer,Aspiration Partners,"Remote in Los Angeles, CA",,"Design web and native mobile app experiences that delight our customers and help drive the company vision.Partner with product, engineering, data, marketing,…"
70,Senior Product Designer,Supernatural,"Los Angeles, CA 90025 (Westwood area)",,"This role will be involved in every aspect of the process, from designing UI concepts and prototyping interactions, to research and testing."
71,Experience Designer - Solar (Remote),Rock Central,"Remote in Los Angeles, CA 90012",,"Bachelor’s degree or equivalent experience in User Experience, Interaction Design, Communication Design, Information Architecture, Psychology, Human-Computer…"
72,"Product Designer, Augmented Reality",Meta,"Los Angeles, CA 90066 (Del Rey area)+7 locations",,"Partner with PMs, engineers, researchers and content designers, overseeing the implementation of the user experience.This position is full-time."
73,Product Design Lead,Restoration Hardware,"Los Angeles, CA 90067 (Century City area)",,The Product Design Lead will work directly with the Director of Product Design and Development to help guide the design process of new products.
74,"Product Designer, Effects Tool",TikTok,"Los Angeles, CA",,"Join our fast growing team at TikTok in Los Angeles or Mountain View, CA to lead and own product features that help evolve and drive impact for TikTok globally."
75,Graphic Designer,Noxsolutions.com,"Los Angeles, CA",,"You must be open to feedback, change requests and additional instructions.Design, and create new website layouts.Design of logos, promos and ad banners."
76,newSalesforce UX Designer-Director,PRICE WATERHOUSE COOPERS,"Los Angeles, CA+6 locations",,"We focus on understanding our client’s challenges and developing custom solutions powered by Salesforce to transform their sales, service and marketing…"
77,Lead Visual Designer,Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,Experience working with UX designers and development teams.UI/ Product designer with 7+ years of experience.Helping to fold the brand visual language into our…
