,title,company,location,salary,summary
44,Senior UX Researcher,Myntra.com,"Bengaluru, Karnataka",,"Methodologies that test competing design options, validate and refine those.Members to increase research/testing applicability and refine enterprise design."
45,User Experience Interaction Designer,Google,"Bengaluru, Karnataka",,"Create storyboards, wireframes, and high-fidelity designs to guide design and development.Guide product design decisions and outcomes to implement experiences,…"
46,UX Writer,Google,"Bengaluru, Karnataka",,"You work with people in a variety of UX design-related jobs including researchers, product managers, engineers, marketing and customer operations."
47,UX - Researcher,Magicbricks,"Bengaluru, Karnataka",,Great communication skills; the ability to clearly explain design decisions and process to anyone in the company.
48,User Experience Designer,Siemens Healthcare Private Limited,"Bengaluru, Karnataka",,You will be a strong advocate of great product design by ensuring solutions set high visual and interaction design quality standards in alignment with our…
49,Manager - UX Design,PharmEasy,"Bengaluru, Karnataka",,"Help establish the design language for visual design and brand guidelines.Strong portfolio of innovative, customer-centric design work that demonstrates…"
50,User Experience Design Specialist (Exp: 4 to 7 years),SAP,"Bengaluru, Karnataka",,Interaction Design & Prototyping Skills– Should be able to convert business & user requirements into highly usable and creative UI designs based on Fiori for…
51,Product Designer,PayPal,"Bengaluru, Karnataka",,Familiarity with modern screen design tools like Figma.This includes drawing on data and research to inform design concepts and decision making.
52,newLead UX /UI Designer/ SR UX /UI Designer,f1studioz,"Remote in Bengaluru, Karnataka",,Help us in creating user friendly visual flows & designs.Contribute to project Planning & Management on a regular basis in order to support the design team in…
53,Senior UX Researcher,Careers at Tide,"Bengaluru, Karnataka",,Mentoring and/or managing researchers.Experience in practicing and experimenting with Human-centered design research methods.
54,Sr User Experience Researcher,Dunzo,"Bengaluru, Karnataka",,Experience with qualitative and user-centric design methodologies.Designers work with great understanding and depth in problem statement to deliver and…
55,Senior User Experience Design Specialist,SAP,"Bengaluru, Karnataka",,You feel responsible for your work and accompany your designs throughout the design driven development process.Creative and analytical thinking is required.
56,Product Designer,Intuit,"Bengaluru, Karnataka",,"3+ years of experience in interaction design, product design, service design, or related field.Create user interface design, architecture and functionality…"
57,UX Designer,medwhiz Educare pvt ltd,"Bengaluru, Karnataka",,"*Presenting ideas, concepts and design solutions to various stakeholders incorporating feedback in your designs*.Job Types: Full-time, Regular / Permanent."
58,"newUX Program Manager, UX Infrastructure",Google,"Bengaluru, Karnataka",,"User Experience (UX) Programs and Operations at Google drives projects within our UX organizations by increasing communication and connection points,…"
59,newUX Copy Writer,Finwizard Technology,"Bengaluru, Karnataka",,Knowledge of general UX writing principles & design.Experience in managing content style guides and working knowledge of design systems.
60,Senior/User Experience Designer,Adobe,"Bengaluru, Karnataka",,Prior experience crafting design strategy for platform experiences and design systems.Lead throughout all stages of the design process.
61,Senior/Lead User Researcher (UX Researcher),Salesforce,"Bengaluru, Karnataka",,"Experience working in cross-functional teams (e.g. design, product management, engineering).Ability to plan, design, execute and communicate both strategic and…"
62,newSenior. UX Researcher,Citrix,"Temporarily Remote in Bengaluru, Karnataka",,Mentor other researchers and designers.Lead research initiatives with other researchers and cross-functional partners for product features.
63,UX Interaction Designer,Google,"Bengaluru, Karnataka",,"In this role, you'll be part of a cross functional team, building innovative products using your mix of interaction design and visual design skills."
64,Senior Product Designer,BeingUser,"Bengaluru, Karnataka",,"Inspiring portfolio of beautifully designed and successfully launched experiences demonstrating the strengths in interaction design, motion design, prototyping…"
65,newSenior Product Designer,Palo Alto Networks,"Bengaluru, Karnataka",,Skills in interaction design with a solid command of user centered design process.Closely collaborate with a geographically diverse design team to co-design…
66,UX Writer,Trinkerr Learning Technologies,"Bengaluru, Karnataka",,Solid written and verbal communication skills with the ability to present a strong rationale for design decisions.
67,Senior Manager - User Experience Research View Jobs,Swiggy,"Bengaluru, Karnataka",,"Experience with qualitative and user-centered design methodologies.Plan and implement user research designs, strategies and methodologies."
68,Senior Product Designer - Gofood,GO-JEK,"Remote in Bengaluru, Karnataka",,"Good knowledge in design fundamentals, such as design thinking frameworks, and able to take on a structured approach in solving problems."
69,Senior Manager - User Experience View Jobs,Swiggy,"Bengaluru, Karnataka",,"Experience with qualitative and user-centred design methodologies.Plan and execute user research designs, strategies and methodologies."
70,"UX Designer, Business Application Platform",Google,"Bengaluru, Karnataka",,"A design portfolio demonstrating design principles for web and/or mobile platforms.Create storyboards, wireframes, high-fidelity designs, and interactive…"
71,Product Designer / Senior Product Designer,Whatfix,"Bengaluru, Karnataka",,"Provide design thinking and leadership to develop the right product strategy.Constantly exploring concepts, tweaking flows, or refining designs that represent…"
72,UX Writer,Razorpay,"Bengaluru, Karnataka",,"Work with the design team to brainstorm, research, and design solutions.Understanding of user experience and design thinking with the ability to."
73,User Experience Engineer,Google,"Bengaluru, Karnataka",,"Excelling problem-solving and web design skills.UX Engineers are the synthesis of design and development.As a UX Engineer, you will be directly responsible…"
74,Lead Product Designer,BeingUser,"Bengaluru, Karnataka",,Manage design processes that ensure a high bar for experience at all stages of the product design and development of the experiences from initial…
75,Product Designer - Uber for Business,Uber,"Bengaluru, Karnataka",,2+ years of design experience.Strong understanding and application of user-centered design methods and principles.
76,UX Designer 2,Microsoft,"Bengaluru, Karnataka",,"An online portfolio demonstrating experience creating user-centric design solutions (sketch, storyboard, final designs to live experiences)."
77,Sr User Experience Researcher,Current Job Openings,"Bengaluru, Karnataka",,Experience with qualitative and user-centric design methodologies.Designers work with great understanding and depth in problem statement to deliver and…
78,Content Designer 2,Microsoft,"Bengaluru, Karnataka",,"Join the team that’s setting the bar for human-centered design and customer-focused experiences.Aligning business, brand, naming, messaging, and design…"
79,User Researcher,IBM,"Bengaluru, Karnataka",,Lead teams in design thinking and agile methodologies.Craft user experiences alongside key product stakeholders to understand and support product business…
80,User Experience (UX) Manager,MathWorks,"Hybrid remote in Bengaluru, Karnataka",,"Drive and evangelize product design consistency through the governance and evolution of design systems.Advocate for customer centric design, usability and…"
