,title,company,location,salary,summary
10,"Director, Scaled Learning",Meta,"San Francisco, CA 94105 (Financial District/South Beach area)",,Develop a long-term scalable learning strategy with the goal of building awesome experiences for Managers and Individual Contributors.
11,Head of School in Training / School Administrator in Residen...,Fusion Academy,"San Francisco, CA 94111 (Financial District area)",,"Effectively lead the re-enrollment process; create strategies for retention and to prevent attrition.Are a candidate based on experience, able to lead a Fusion…"
12,newLearning and Development Manager- Remote,JLL,"Remote in San Francisco, CA",,"Ability to lead, coach and advise leadership to empower employees and builds high-performing.Uses knowledge of instructional design to make learning fun,…"
13,Lower School Mandarin Teacher,Cathedral School for Boys,"San Francisco, CA 94108 (Nob Hill area)",,"Communicate effectively with co-lead, students, families, and colleagues.The Mandarin Teacher is responsible for implementing our Mandarin program at the…"
14,newDirector of Advancement,Live Oak School,"San Francisco, CA 94107 (Potrero Hill area)",,The director of advancement will start July 1 and report to the head of school.On-site Final Round: Week of May 16.
15,newDirector of Advancement,Live Oak School,"San Francisco, CA 94107 (Potrero Hill area)",,The director of advancement will start July 1 and report to the head of school.On-site Final Round: Week of May 16.
16,Activities-Assistant Instructor,"Lifetime Tennis, Inc.","San Francisco, CA 94112 (Outer Mission area)",,"Previous pickleball instructional experience in group environments is preferred, but not required.The ability to communicate effectively (visually/verbally…"
17,"newLearning Experience Designer - Onboarding (Remote, US) - 239...",Splunk,"San Francisco, CA 94107 (Financial District/South Beach area)",,Apply effective instructional design strategies to create experiences that focus on different ways to deliver and deploy learning in alignment with defined…
18,Release Management Lead,First Republic Bank,"San Francisco, CA 94111 (Financial District/South Beach area)",,"Evaluate and translate MOP and instructional documents for each release.The Release Management Lead is responsible for planning, managing, scheduling,…"
19,Krummel Lab Manager and Administrator,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,Advanced knowledge of research discipline or instructional design to collaborate effectively with faculty and function as a resource to research and…
