,title,company,location,salary,summary
113,Associate UX Designer - Engineering Development Group,MathWorks,"Hybrid remote in Natick, MA 01760+6 locations",,"Connect with customers on complex technical issues in MATLAB, Simulink, and other MathWorks products.Work with quality engineering, development, and marketing…"
114,newUX Designer,Denken Solutions Inc,"Boston, MA",,Required- Minimum 5 years of industry experience working within interactive design mediums including websites and mobile applications.
115,Salesforce UI/UX Designer,Intone Networks,"Boston, MA",,Determine the information architecture of the digital product.Responsibilities: • Participate in strategy and brainstorm sessions with Distribution &…
116,"newSr. Manager, Product Design (UX), Digital - US Remote",Vista,"Remote in Waltham, MA 02451",,"Hire and grow a team of designers to support the Vista Digital portfolio.Expert in all aspects of design in a digital, product or user-centric space."
117,VP Software Product Design,Houghton Mifflin Harcourt,"Hybrid remote in Boston, MA 02110",,"Work with designers, product owners, developers, and business partners to deliver on product requirements with high quality."
118,Senior UX Designer,Menlo Security,"Remote in Boston, MA",,Collaborate fluidly with other designers and developers.5+ years of professional experience designing complex Enterprise products.
119,Senior UX Mobile Product Designer,"eMoney Advisor, LLC","Boston, MA 02101",,"As a core member supporting one of the product teams, this role will collaborate with fellow designers, researchers, product managers, developers, and beyond to…"
120,Custom Product Associate Design Engineer,Cytiva,"Marlborough, MA 01752",,Work with commercial team members and other custom engineers to create and produce designs that capture all product requirements for either new or existing…
121,Senior UX/UI Designer,Paperless Parts,"Boston, MA 02114 (West End area)",,"Work alongside designers, engineers, and product managers to ensure we’re solving problems for our users the right way."
122,Lead UX Researcher,Klaviyo,"Remote in Boston, MA",,"You will create the conditions for product success, by providing strategic research that the team needs at all stages of the product lifecycle, and developing…"
123,"newSenior UX Designer, AWS Migration Services","Amazon Dev Center U.S., Inc.","Boston, MA+4 locations",,"Mentor and assist junior designers.Collect customer feedback to inform the product roadmap.Amazon Web Services (AWS) is seeing a talented, motivated, and…"
124,UX Designer/Senior UX Designer,Fidelity Investments,"Boston, MA 02210 (South Boston area)",,Partner with the product owner to help inform product strategy.Provide design and product thought leadership.Familiarity with the value of design systems.
125,Principal UX and Media Designer,Bentley University,"Waltham, MA 02452",,"Collaborate with stakeholders, business analysts, product managers to design and develop innovative solutions to complex process and configuration challenges."
126,"Senior UX Designer, Life Sciences",Outcomes4me,"Boston, MA 02110 (Central area)+1 location",,Act as a UX lead for Outcomes4Me life science products.Influence product roadmap and platform design direction with a data-driven design approach.
127,User Experience Designer,The MITRE Corporation,"Bedford, MA",,"As a user experience designer, you’ll work with multi-disciplinary teams of project managers, engineers and clinicians to design and prototype web applications,…"
128,"Senior UX Designer, Mass customization Platform - US Remote",Vista,"Remote in Boston, MA 02111",,"At least 3 years’ experience as a UX designer designing web applications.This makes it easier and faster to do things like introduce new products, reach…"
129,Senior Product Designer (Open to Remote),New Relic,"Remote in Boston, MA 02108",,"Knowledge of the product development process, from product thinking to visual and interaction design.Drive quick design experiments to evaluate their impact on…"
130,Senior UX Designer,CVS Health,"Boston, MA 02110 (Downtown area)",,"Have thrived in fast-paced product development environments.Achieving this goal requires collaboration with teams of UX and UI designers, researchers, content…"
131,User Experience (UX) Designer,Chenega MIOS,"Boston, MA 02133 (Back Bay-Beacon Hill area)",,Experience with the design and product development processes.Implement Lean UX principles in defining minimum viable products (MVP) for.
132,Sr. User Experience Designer - Opportunity for Working Remot...,VMware,"Remote in Boston, MA",,Participate in various forms of user research to understand customer needs and inform product designs.Collaborate with product managers and engineers to…
133,Manager of MEC Business Product Design,Verizon,"Boston, MA 02114 (West End area)",,Experience with 5G and MEC product development.This thought leader will also drive the innovation and development of products around new technical concepts for…
134,UX Research Lead - Hybrid,iptiQ,"Hybrid remote in Boston, MA",,"Work closely with Product Designers and Product Managers to turn user data into actionable product/service requirements that feed into prototype development,…"
135,Senior UX Designer,Akoya,"Remote in Boston, MA 02215",,"Contribute deliverables and assets to product development teams.Background in digital product design principles, translating complex systems into concepts that…"
