,title,company,location,salary,summary
44,Senior Product Designer - UX - Opportunity for Working Remot...,VMware,"Remote in Los Angeles, CA+3 locations",,"Care for quality – in product, in design, in life.VMware accelerates customers’ digital transformation journey by enabling enterprises to master a software…"
45,Product Design Lead,Restoration Hardware,"Los Angeles, CA 90067 (Century City area)",,You should also have an understanding of the design process to successfully ideate and bring new products to market.1-2 years of experience in a related field.
46,Lead Product Designer,Aspiration Partners,"Remote in Los Angeles, CA",,"Influence product strategy across company products.The ideal candidate will be able to instill a strong design practice, influence product strategy, and impact…"
47,UI/UX Designer,Kinect,"Los Angeles, CA 90016",,2 years of work experience as a web designer and/or website administrator.Collaborate with management to ensure that the website aligns with brand strategy and…
48,"Senior UX Designer, Fulfillment - Remote",Nordstrom Inc,"Remote in Los Angeles, CA+1 location",,"Work alongside engineers, business stakeholders and product managers throughout all stages of the product development cycle."
49,Senior Product Designer,Aspiration Partners,"Remote in Los Angeles, CA",,"5+ years of relevant product design experience.Partner with product, engineering, data, marketing, and other teams to ensure a quality end-to-end customer…"
50,Lead User Experience Designer,UCLA,"Los Angeles, CA",,The Lead UX designer will be assigned to projects across functional areas and will lead efforts related to user interface (UI) design elements of projects;…
51,UX/UI Designer,Optimal Fusion,"Los Angeles, CA",,"Pairing our proprietary audience targeting technology with first party data, and our portfolio of internal properties, Optimal Fusion cultivates a brand-safe…"
52,Senior Product Designer (Open to Remote),New Relic,"Remote in Los Angeles, CA 90001",,"Knowledge of the product development process, from product thinking to visual and interaction design.Drive quick design experiments to evaluate their impact on…"
53,UX/UI Designer,Impact Networking LLC,"Los Angeles, CA 90017 (Downtown area)",,"As the company expanded to Los Angeles, Impact continued their support of local teams in a sponsorship of the Los Angeles Kings and a partnership with the…"
54,UI/UX Designer,Noxsolutions.com,"Los Angeles, CA",,"The UI/UX designer will work with a cross-functional team including Product Management, Business Development and Engineering to create and evolve our products…"
55,"Product Line Manager, Clarity Design System - Opportunity fo...",VMware,"Remote in Los Angeles, CA",,Articulate your product vision by working with VMware designers to create detailed UX workflows and User Interface mockups to document the user experience.
56,Senior Product Designer,Science 37,"Remote in Los Angeles, CA",,"Collaborate with product managers, developers, internal users, and other designers.5+ years of product design experience designing and shipping web and native…"
57,UX Researcher,"Discovery, Inc.","Los Angeles, CA 90067 (Century City area)",,"Work with researchers, product managers, and designers to conduct research.Experience with digital products, streaming services, or subscription products is a…"
58,Senior Product Designer,Telgorithm,"Remote in Los Angeles, CA",,Experience designing a modern SaaS product.Validate product ideas through experimental design and research approaches.
59,Lead UX Designer: Story & Product Immersion,Rivian Automotive,"Los Angeles, CA 90291 (Venice area)",,UX designer with 5+ years of experience.Experience working with product and engineering teams.Day to day you'll be working cross functionally with partners in…
60,Senior Product Designer,Telgorithm,"Remote in Los Angeles, CA",,"Experience designing a modern SaaS product.Validate product ideas through experimental design and research approaches.Born in SaaS, built for SaaS."
61,Senior UX Designer (Remote Capability),Viant,"Remote in Los Angeles, CA",,"3+ years of experience as a UX designer.Identify UI and UX problems, generate and test hypotheses, provide innovative solutions to the product direction,…"
62,Video Game: UI/UX Designer,Carbonated Games,"Los Angeles, CA",,"Work closely with designers to ensure consistent visual language.You love to collaborate closely with designers, artists and engineers to quickly iterate on &…"
63,Senior Product Content Designer,Xero,"Remote in Los Angeles, CA",,"Our senior product content designers use words to design intuitive product experiences.Our product content designers work closely with product designers,…"
64,"Sr. Lead, Product Designer: Connected Vehicle",Rivian Automotive,"Los Angeles, CA 90291 (Venice area)+1 location",,Product designer with 8+ years of experience.Experience mentoring or line managing designers.The kind of designer you are:What you'll be doing:
65,"Director Product Design, Curio (HYBRID)","Munchkin, Inc.","Hybrid remote in Los Angeles, CA 91406",,"Evaluates, analyzes, and makes recommendations on products, designs and new product ideas; confers with project personnel to provide technical advice and to…"
66,Senior UX Researcher,Tinder,"Los Angeles, CA",,"Advocate research findings to designers and diverse audiences through written reports and presentations.Strong curiosity about social app products, Gen Z, and…"
67,Senior Product Designer,EPAM Systems,"Los Angeles, CA",,Organize work with other experience designers as appropriate and provide mentorship.Experience working on enterprise digital product development (applications…
