,title,company,location,salary,summary
89,Senior Business Development Manager – Developers,Microsoft,"Redmond, WA 98052 (Overlake area)",,"This role requires understanding how to empower developers of all types (AI researchers, web & mobile developers, etc.).Builds and shares pipeline plans."
90,newProduct Designer 2,Microsoft,"Redmond, WA 98052 (Overlake area)",,"Partner closely with designers, user researchers, and other disciplines to ensure proposed interactions and goals are on target."
91,Senior ML Infrastructure Engineer,Adobe,"Seattle, WA 98103 (Fremont area)",,"5+ years of relevant industry experience, including experience collaborating with machine learning researchers and engineers."
92,"AI/ML - ML Scientist (NLP/Speech), Siri and Language Technol...",Apple,"Seattle, WA",,"We are looking for ML engineers who can envision end-to-end solutions and collaborate with designers, ML researchers and system engineers to bring research…"
93,Principal UX PM Manager,Microsoft,"Remote in Redmond, WA 98052",,"We partner with top-notch program managers, engineers, producers, and researchers to collaborate on release dates, technological challenges, and immerse…"
94,Principal Product Manager- Microsoft Viva,Microsoft,"Remote in Redmond, WA 98052+1 location",,"7+ years of experience in product or program management partnering directly with developers, researchers and designers to build and successfully launch end-user…"
95,"newSr. Visual UX Designer, Alexa Shopping, Alexa Shopping",Amazon.com Services LLC,"Seattle, WA",,"The candidate will concept and craft unique and compelling visual designs for Alexa experiences, collaborate with interaction designers, researchers, engineers…"
96,"DIRECTOR, PARTNERSHIPS & ENGAGEMENT PROGRAMS",University of Washington,"Seattle, WA 98195 (University District area)",,"Advanced ability to effectively interact with a broad community of faculty, researchers, scientists, corporate partners, program managers, staff, students, and…"
97,Senior Design Strategist,Expedia.com,"Seattle, WA 98119 (Queen Anne area)",,"Working at the intersection of business strategy and experience design, you will drive discovery and experience-strategy tracks for large problem spaces across…"
98,"Principal Applied Scientist, Alexa Shopping",Amazon.com Services LLC,"Seattle, WA",,"PhD in Computer Science, or related field.More than 10 years of industrial/academic experience in search, data science, machine learning or a related field."
99,"Product Manager, Artificial Intelligence/Machine Learning",Facebook App,"Seattle, WA+2 locations",,"Facebook Product Managers in Artificial Intelligence (AI)/Machine Learning (ML) work with teams of engineers, state-of-the-art machine learning experts from…"
100,Full Stack Engineering Lead,Wyze Labs,"Remote in Kirkland, WA",,"Work closely with stakeholders, PMs, visual designers, UX Architects, user researchers, and other engineering leads (Cloud, BI, Security, AI, etc) to bring web…"
101,Software Engineer in Machine Learning Systems,ByteDance,"Seattle, WA",,"Come and join us, you will get the chance of building large-scale machine learning systems, and working with the best AI system and algorithm researchers and…"
102,Applied Scientist,Microsoft,"Redmond, WA 98052 (Overlake area)",,"Collaborate with researchers on the design, development, execution, and implementation of technology research projects that serve as a catalyst for technology…"
103,Silicon Partnership Manager,Oculus,"Redmond, WA+1 location",,"Responsibilities include negotiating and driving development agreements to close, identifying new partners, and building strategic relationships with key…"
104,Business Intelligence Engineer II,"Amazon Data Services, Inc.","Bellevue, WA",,"Bachelor's degree in Business, Engineering, Statistics, Computer Science, Mathematics or related field.Expert-level skills in writing and optimizing SQL to…"
105,"Applied Science Manager, AWS AI: Computer Vision","Amazon Dev Center U.S., Inc.","Bellevue, WA+2 locations",,"Experience hiring, growing and retaining researchers.PhD in computer science, mathematics or related discipline with focus on computer vision or machine…"
106,Senior Data Scientist,Microsoft,"Redmond, WA 98052 (Overlake area)+1 location",,"You will partner with Design Researchers to build a deep understanding of users, competition and market, and conduct analyses in a fast-paced, agile environment…"
107,Senior/Lead/Principal Data Scientist,Salesforce,"Seattle, WA+1 location",,"As part of the team, you will play a key role in incorporating artificial intelligence into the CRM product portfolio."
108,"Senior Market Research Manager, Industrial",Unity Technologies,"Bellevue, WA",,"Collaborate with a peer researcher to identify efficiencies and opportunities for digital twins research, and mentor junior members of the team."
109,"Multimodal Designer, Alexa Personalization",Amazon.com Services LLC,"Seattle, WA",,3+ years professional experience as an interaction designer / user experience designer; experience in human computer interaction.
110,UX Designer,Beyondsoft Consulting,"Redmond, WA 98052 (Overlake area)",,"Work closely with other designers, researchers, program managers and engineers to design and deliver UX solutions.Willingness to adopt new tools and workflows."
111,"Alexa AI Sr Solution Architect, Alexa AI",Amazon.com Services LLC,"Bellevue, WA+2 locations",,"3+ years of experience in technical sales and architecture design with focus on AI services for computer vision, language / speech, bots, anomaly detection,…"
112,Computer Vision: Full Time Opportunities for PhD Graduates,Microsoft,"Redmond, WA 98052 (Overlake area)",,Computer vision engineers & researchers will work and collaborate on some and/or all of the following:Collaboration with other product teams and researchers…
113,Principal Researcher in NLP/Speech Recognition,Tencent,"Bellevue, WA",,Ability to communicate/collaborate with other researchers/engineers.We are building a research team in the greater Seattle area to develop cutting edge…
114,Security Engineer 2,Microsoft,"Remote in Redmond, WA 98052+1 location",,"Customer Security Policy and Assurance, Digital Security & Resilience.The mission of Microsoft Digital Security & Resilience (DSR) is to enable Microsoft to…"
115,Senior Product Designer,Microsoft,"Redmond, WA 98052 (Overlake area)+2 locations",,"Inspire and mentor other designers and researchers.Partner closely with other designers, researchers, engineers, PMs, and our business and technology…"
116,"Senior UX Designer, Alexa Personality",Amazon.com Services LLC,"Seattle, WA",,"Bachelor's degree in design, human-computer interaction (HCI) or equivalent professional experience.You are a design thinker and maker who envisions and crafts…"
117,Principal Product Manager - Technical,Amazon.com Services LLC,"Bellevue, WA",,"8+ years of experience in product or program management, product marketing, business development or technology.8+ years of product management experience."
118,Principal UX Engineer,PointClickCare,"Remote in Seattle, WA",,"Collaborate with other advanced technology applied researchers, designers, product managers, engineers and others to develop experiences, share learning, and…"
119,Designer 2 - Microsoft Digital Studio,Microsoft,"Redmond, WA 98052 (Overlake area)+1 location",,"Partner closely with other designers, researchers, engineers, PMs, and our business and technology stakeholders.Use research and data to drive decision-making."
120,Senior Computer Vision / Perception Technologist / Engineer,BOEING,"Seattle, WA",,"As the advanced central research and development organization of The Boeing Company, Boeing Research & Technology (BR&T) provides innovative technologies that…"
121,Business Analyst III,"Amazon Data Services, Inc.","Bellevue, WA",,"Bachelor's degree in Business, Engineering, Statistics, Computer Science, Mathematics or related field.Expert-level skills in writing and optimizing SQL to…"
122,Senior Machine Learning Technologist / Engineer,BOEING,"Seattle, WA",,"As the advanced central research and development organization of The Boeing Company, Boeing Research & Technology (BR&T) provides innovative technologies that…"
123,Quantitative Researcher,Recruiting From Scratch,"Remote in Queen Anne, WA+1 location",,"Our client is looking for highly motivated and adaptable individuals to work with us in delivering on their vision.BA/MA, BS/MS, or PhD in a technical field."
124,AI Research Engineer (remote),Phaidra,"Remote in Seattle, WA 98103",,Working with AI researchers on applied real-world problems to prove algorithmic feasibility and push the algorithmic capabilities.
125,Applied Research Scientist,The Allen Institute for AI,"Seattle, WA+1 location",,"Mentor early-career researchers and interns on their projects, and.We collaborate frequently with researchers on other AI2 teams focused on natural language…"
126,Young Investigator,The Allen Institute for AI,"Seattle, WA",,"AI2's AllenNLP team seeks a creative, postdoctoral Young Investigator who has a strong interest in natural language processing."
127,Predoctoral Young Investigator,The Allen Institute for AI,"Seattle, WA",,The PYI program offers predoctoral candidates the opportunity to prepare for graduate-level research through partnership with strong mentors from the Research…
128,Clinical Informatics Visiting Fellow,Truveta,"Seattle, WA",,Participation in the internship program requires that you are physically present in the United States for the duration of the internship.
129,Solutions Engineer,Recruiting From Scratch,"Remote in Seattle, WA 98105+1 location",,"Our client exists to change the face of analytics computing; to accelerate performance, scale, and simplicity for data-intensive applications."
130,AI Research and Development Engineer,Tencent,"Seattle, WA",,"Collaborate with researchers to develop novel models, prototypes and systems.Responsible for the system/architecture design and development."
131,Software Engineer | Threat Research,ExtraHop,"Remote in Seattle, WA",,"We're on a mission to provide security teams with the intelligence they need to confront and stop advanced threats like supply chain attacks, zero day exploits,…"
132,"Software Engineer, Infrastructure",The Allen Institute for AI,"Seattle, WA",,"Go is the main language we use for infrastructure development, and Python is the main language our researchers use to build deep learning models."
133,Product Manager I Detection & Prioritization,ExtraHop,"Remote in Seattle, WA",,"As the Product Manager for Detection & Prioritization, you will partner closely with world-class teams of threats researchers, data scientists and engineers…"
134,Yoodli - Head of Growth,The Allen Institute for AI,"Remote in Seattle, WA",,"PhDs, researchers, engineers, and support staff.You will also establish key growth performance indicators and implement tracking systems and tools."
