,title,company,location,salary,summary
63,Senior Machine Learning Engineer - NLP (Remote),BenchSci,Remote in London+2 locations,,4+ years of experience working as a professional developer or researcher applying machine learning techniques to solve business problems.
64,Machine Learning Scientist - Flights,Booking.Com,London,,"At the same time your will be embedded in a product development team, working side by side with software developers, UX designers, copy writers, and user…"
65,Sales Specialist - London & South East - Ethicon,Johnson & Johnson,Wokingham,,"Teams from J&J’s consumer business are crafting digital tools to help people track the health of their skin.Within allocated geographical region, interact and…"
66,Product Director,Healx,Remote in Cambridge,,"You will be directly managing product managers, design/UX, and researchers and working with them to build out capabilities in collaboration with Engineering…"
67,Senior Software Engineering & Data/ML Engineering Lead,"JPMorgan Chase Bank, N.A.",London,,"Senior Software Engineering & Data/ML Engineering Lead.It delivers innovative and efficient applications to a wide range of the firm's business, including…"
68,Software Engineer,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,This position will require you to work closely with researchers and engineers to enable and accelerate new research efforts for on-device AI.
69,Full-stack Developer,EY,London SE1,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
70,Junior Software Engineer,Hawk-Eye Innovations,London+1 location,,"Junior Software Engineer - Computer Vision.A day in the life of a Computer Vision Engineer.As a computer vision engineer at Hawk-Eye Innovations, you will be…"
71,newQuality Assurance Manager,EY,London E14,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
72,Regional Sales Associate (M/F),SESAMm,London,,"Specialization: creation of innovative analytics and alternative data – we analyze in real time billions of messages, articles and posts from millions of data…"
73,Technical Specialist - North London Region,Johnson & Johnson,Wokingham,,Teams from J&J’s consumer business are crafting digital tools to help people track the health of their skin.We have an exciting and challenging role within our…
74,newDirector of the Humanities Cultural Programme,University of Oxford,Oxford OX2,,The Humanities Division is now looking to appoint the inaugural Director to lead and inspire the Humanities Cultural Programme (HCP) in the run-up to the…
75,"newAI Engineer (Front End), Advanced Prototyping Team",IBM,Hursley,,"You will work with innovative AI, hybrid cloud, and quantum computing technologies on use-cases aligned to IBM’s strategy and client priorities."
76,newClinical Research Fellow in Data Science and Critical Care,University College London Hospitals NHS Foundation...,London NW1,,This fellowship is suitable for clinicians who wish to combine a year of clinical work in critical care with a digital health / data science research post.
77,NLP Data Scientist,NOKIA,Cambridgeshire,,"Social Dynamics Research, Nokia Bell Labs, Cambridge, UK.Candidates who have the aspiration to work in a highly-dynamic research environment with a focus on…"
78,Senior Data Scientist,The Planning Shop,Hybrid remote in London W5,,"Effectively develop researcher understanding of statistical and advanced methods throughout the projects.This is a very interesting, challenging role working…"
79,Marketing Technology Senior Consultant,EY,London SE1,,"Digital strategy, horizon scanning, and strategic planning.We have a range of skills across programme management, solution architecture, product management,…"
80,LLVM Developer,Graphcore,Cambridge,,The IPU’s unique architecture means developers can run current machine learning models orders of magnitude faster.Working on the IPU architecture compiler.
81,Systems Operations Engineer,Graphcore,Cambridge,,The IPU’s unique architecture means developers can run current machine learning models’ orders of magnitude faster.Good communication and presentation skills.
82,"AI/ML- Software Engineer, ML Platform and Technology (Privac...",Apple,Cambridge,,"Ability to quickly learn and modify large, existing codebase.Proficient in one or more of Java, Python, C++, Objective-C or Swift."
83,Research Fellow,University of Warwick,University of Warwick,,To identify and explore with the Departments and the University any entrepreneurial opportunities which may arise and to ensure that intellectual property…
84,Software Engineer,University of Warwick,University of Warwick,,This role will sit with a team of data science and computational pathology researchers utilising the TIA team’s research computing and storage facilities.
85,newRobotics Research Software Engineer,CCFE,Culham,,"Provide robotics software expertise to help researchers, aid with project planning, and contribute to wider RACE projects.PhD in relevant subject area."
86,Ethicon Biosurgery Sales Specialist - London & Oxfordshire,Johnson & Johnson,Wokingham,,"Teams from J&J’s consumer business are creating digital tools to help people track the health of their skin.Within allocated geographical region, interact and…"
87,Head of COE RWD Analytics,UCB S.A.,Slough,,"The incumbent will provide people leadership and strategic direction for flawless execution of all internal RWD analysis, having the appropriate skills, tools…"
