,title,company,location,salary,summary
26,newApply Professional Engineer (with Structural Design Experien...,Amento Group,"Seattle, WA 98104 (Downtown area)",,Amento Group is seeking a full-time licensed Professional Engineer with structural design experience to work as part of a dynamic team on a variety of…
27,Database Software Design Engineer,ByteDance,"Seattle, WA",,"Note we are looking for both experienced architects and junior software engineers.You will work on infrastructure database software design and implementation,…"
28,Systems Design Engineer,Blue Origin,"Seattle, WA+3 locations",,"Activities encompass key design improvement processes including the maturation of our use of standards, our internal handbooks, check lists, design process…"
29,Web Designers/Programmers Developers,SeattleShoppingGuide.com,"Seattle, WA",,Web programmer with strong web development experience.BS Degree preferred but not required.Work related experience and skills can substitute for the degree.
30,newCustomer Experience Architect - Design Partner Program - Opp...,VMware,"Remote in Seattle, WA",,We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly.The Design Partner program is intended to link new…
31,WEB DEVELOPER,University of Washington,"Seattle, WA 98195 (University District area)",,"Experience collaborating directly with design teams to build web.We serve a wide variety of clients on campus with print, web, design, copy and mailing…"
32,Design Engineer,Degenkolb Engineers,"Hybrid remote in Seattle, WA 98101",,We’re currently seeking a talented structural engineer to join our team at Degenkolb.Careers at Degenkolb are ideal for engineers with a strong background in…
33,Web Designers/Programmers Developers,Seattle Shopping Guide,"Seattle, WA",,Web programmer with strong web development experience.BS Degree preferred but not required.Work related experience and skills can substitute for the degree.
34,"Data Engineer, TikTok Content Creation and Consumption",TikTok,"Seattle, WA",,"We are looking for Data Engineers to build state-of-the-art streaming and batch data processing solutions in close collaboration with our data scientists, ML…"
35,Electronics Design and Verification Engineer,Blue Origin,"Seattle, WA",,You will share in the team's impact on all aspects of avionics engineering product development; architectural definition and hardware and software development …
36,UI / Front End Developer,Audax Labs,"Seattle, WA",,"Creative Thinker to produce new design ideas and concepts.Experience with graphic design and multimedia content would be a plus.All other duties, as assigned."
37,Spacecraft Fluid Design Engineer - Advanced Development Prog...,Blue Origin,"Seattle, WA+2 locations",,5+ years of experience in aerospace fluid analysis and piping design including process component selection and process fluid design architecture.
38,"Live Service Game Designer (Systems, Content, Narrative)",BIGBOX VR,"Seattle, WA",,Make design and production trade-offs that align with business objectives.An organized and detail-oriented approach to design and authoring.
39,"newDirector, Digital IC Design Engineering",Impinj,"Seattle, WA 98103 (Green Lake - Wallingford area)",,Work closely with RF/digital and mechanical engineers to achieve product design requirements and specifications with PCB design / layout.
40,Controls Engineer (Design Group),Barry Wehmiller Companies Inc,"Seattle, WA",,Configure software and hardware packages according to client design specification.Understanding of industrial control panel design and fabrication (UL508A).
41,TRAINING DESIGNER / DEVELOPER,University of Washington,"Seattle, WA 98195 (University District area)",,Use best practices in adult learning design to deliver relevant and engaging learning experiences.Minimum of 4 years’ experience in instructional design and in…
42,"Business Intelligence Engineer, Device and Services Design G...",Amazon.com Services LLC,"Seattle, WA",,"This role is truly a jack of all trades: It will be part process improvement, part analytics, part data modeling, and part strategic design."
43,newAI Designer,Amazon.com Services LLC,"Seattle, WA",,Write CDDs (character design documents) that communicate your vision to the rest of the team.Amazon Games applies the principles of Amazonian culture to the…
